course_id,course_name,category,main_category,syllabus_source,syllabus_item_count,existing_syllabus_details
"267","AWS Certified Developer","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Certified Developer Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"268","AWS Certified Security Specialty","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Certified Security Specialty Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"269","AWS Certified Solutions Architect","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Certified Solutions Architect Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"270","AWS Cert","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cert Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"271","AWS Cloud Certification Cost","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud Certification Cost Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"272","AWS Cloud Development Kit Cdk","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud Development Kit Cdk Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"273","AWS Cloud Financial","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud Financial Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"274","AWS Cloud For Finance Professionals","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud For Finance Professionals Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"275","AWS Cloud Foundation","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud Foundation Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"276","AWS Cloud Practitioner","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Cloud Practitioner Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"277","AWS Comprehend","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Comprehend Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"278","AWS Data Analytics Fundamentals","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Data Analytics Fundamentals Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"279","AWS Databricks","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Databricks Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"280","AWS Data Engineer","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Data Engineer Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"281","AWS Data Warehousing","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Data Warehousing Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"282","AWS DEVOPS Certification Amazon Web Services Professional","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS DEVOPS Certification Amazon Web Services Professional Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"283","AWS Discovery Day Introduction TO Prompt Engineering","Cloud Computing & AWS","technical","courses_data.js > modules.topics","5","Module 1: AWS Discovery Day Introduction TO Prompt Engineering Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"284","American Express Network Operations","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: American Express Network Operations Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"285","Certified Network Defender Cnd","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Certified Network Defender Cnd Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"286","Comptia Network N10 009 Training Certification","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Comptia Network N10 009 Training Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"287","Enterprise Class Networking Azure Microsoft Cloud Workshop","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Enterprise Class Networking Azure Microsoft Cloud Workshop Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"288","F5 Apm","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Apm Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"289","F5 Asm Advanced Waf","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Asm Advanced Waf Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"290","F5 Asm","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Asm Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"291","F5 Big IP Administration Language","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Big IP Administration Language Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"292","F5 Big IP Gtm DNS","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Big IP Gtm DNS Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"293","F5 Big IP Local Traffic Manager Configuration Language","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Big IP Local Traffic Manager Configuration Language Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"294","F5 Big IP Ltm","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Big IP Ltm Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"295","F5 Firewall","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Firewall Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"296","F5 Ltm","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: F5 Ltm Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"297","Firewall 8 1 Essentials Configuration And Management Edu 210 Training Certification","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Firewall 8 1 Essentials Configuration And Management Edu 210 Training Certification Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"298","Fortinet Firewall Online","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Fortinet Firewall Online Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"299","Fortinet Nse4 Fortios 6 2","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Fortinet Nse4 Fortios 6 2 Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
"300","Fortinet Nse","Cloud & Networking","technical","courses_data.js > modules.topics","5","Module 1: Fortinet Nse Fundamentals (8 topics) | Module 2: Core Concepts & Theory (10 topics) | Module 3: Practical Applications (12 topics) | Module 4: Advanced Topics & Projects (8 topics) | Module 5: Interview Prep & Certification (6 topics)"
